KEY,FREQ,ADJUSTMENT,REF_AREA,COUNTERPART_AREA,REF_SECTOR,COUNTERPART_SECTOR,ACCOUNTING_ENTRY,STO,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICES,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,PRE_BREAK_VALUE,COMMENT_OBS,EMBARGO_DATE,TIME_FORMAT,COMMENT_TS,COMPILING_ORG,CURRENCY,DATA_COMP,DECIMALS,DISS_ORG,LAST_UPDATE,REF_PERIOD_DETAIL,REF_YEAR_PRICE,REPYEAREND,REPYEARSTART,TABLE_IDENTIFIER,TIME_PER_COLLECT,TITLE,TITLE_COMPL,UNIT_MULT,COMMENT_DSET
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,L,N,1997,25900597,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,L,N,1998,29713245,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,L,N,1999,30815946,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,L,N,2000,31982724,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,L,N,2001,32732200,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,L,N,2002,33513502,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,L,N,2003,34285683,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,L,N,2004,35205623,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,L,N,2005,36135073,B,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,L,N,2006,37057513,B,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,L,N,2007,37962815,B,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,L,N,2008,38274860,B,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,L,N,2009,38146839,B,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,L,N,2010,38917364,B,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,L,N,2011,39361552,A,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,L,N,2012,39696960,A,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,L,N,2013,40204024,A,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,L,N,2014,40886864,A,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,L,N,2015,41889832,A,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,L,N,2016,42821298,A,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,L,N,2017,43740737,A,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,L,N,2018,44626948,A,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,L,N,2019,45420698,A,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,L,N,2020,43809326,A,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,L,N,2021,46448194,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.L.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,L,N,2022,48031643,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Chain linked volume, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,2015,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.V.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,V,N,1995,17623555,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.V.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,V,N,1996,18519614,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.V.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,V,N,1997,19453641,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.V.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,V,N,1998,20157370,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.V.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,V,N,1999,21253813,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.V.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,V,N,2000,22779508,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.V.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,V,N,2001,23888896,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.V.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,V,N,2002,25006227,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.V.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,V,N,2003,26058724,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.V.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,V,N,2004,27458249,E,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.V.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,V,N,2005,28943663,A,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.V.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,V,N,2006,30920684,A,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.V.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,V,N,2007,32564486,A,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.V.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,V,N,2008,34088395,A,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Final consumption expenditure,,6,
IDCM.A.N.6O.W0.S1.S1.D.P3._Z._Z._T.USD.V.N,A,N,6O,W0,S1,S1,D,P3,_Z,_Z,_T,USD,V,N,2009,34205813,A,F,,,,P1Y,"Final consumption expenditure - OECD (Organisation for Economic Co-operation and Development) - World (all entities, including reference area, including IO), Total economy, US dollar, Current prices, Non transformed data, Neither seasonally adjusted nor calendar adjusted data",6O0,,,2,6O0,,C,,,,,S,Final consumption expenditure,,6,
